KID #1,"39   EXT. STREET, ROBINSON SQUARE PARK - NIGHT                    39",17.,"67   INT. LOBBY, WAYNE HALL - EVENING                             67",(FLASHBACK),KID #2,"5   EXT. LOWER EAST SIDE, STREETS - GOTHAM - EVENING                                     5","50   INT. MOM'S BEDROOM, APARTMENT - EARLY MORNING                50",PUNK,DIRECTOR,26.,MURRAY FRANKLIN,"113   INT. TALK SHOW SET, STAGE - STUDIO 4B - CONTINUOUS       113","88   EXT. ROADWAY, POTTER'S FIELD CEMETERY - DUSK              88","14   INT. HA-HA'S TALENT BOOKING, LOCKER ROOM - DAY               14",8.,"8   INT. MOM'S APARTMENT, FRONT DOOR - EVENING                    8","119   INT. TALK SHOW SET, STAGE - STUDIO 4B - CONTINUOUS         119",35   INT. GOTHAM GENERAL - CHILDREN'S WARD - EVENING           35,50.,CLOSE ON TAKING RANDALL'S WALLET OUT OF HIS BLOOD SOAKED,77   INT. ARKHAM STATE HOSPITAL - ADMINISTRATIVE OFFICE - MORNING,"12   INT. RECEPTION, WAYNE ENTERPRISES - 25TH FLOOR - MORNING     12",TECHNICAL DIRECTOR,38   EXT. SUBWAY PLATFORM - CONTINUOUS                            38,TITLE:,"22   INT. MOM'S BEDROOM, APARTMENT - LATE NIGHT                22",AGAINST THE WALL.,"98   EXT. 174TH STREET, TWO LANES - CONTINUOUS                    98",BOBBY SHORT (SINGING),ER NURSE,THOMAS WAYNE (ON TV),74.,19.,"13   EXT. WAYNE TOWER, FRONT ENTRANCE - MORNING                   13","41   INT. APARTMENT BUILDING, LOBBY - LATER                      41",57.,89.,WALL STREET #3,49.,"JOKER IN THE BACK OF A TAXI STARING OUT AT THE COUNTRYSIDE,","57   EXT. LOWER EAST SIDE, STREETS - NIGHT                        57",SOPHIE,45.,"16   EXT. BACK ALLEY, OUTSIDE HA-HA'S - AMUSEMENT MILE - DAY      16",73.,JOKER (PRE-LAP),85.,97   EXT. APARTMENT BUILDING - LATE AFTERNOON                     97,72.,101   INT. LEXINGTON AVE/PELHAM EXPRESS (MOVING) - CONTINUOUS    101,"102   EXT. WGCTV STUDIOS, FRANKLIN THEATER - MIDTOWN - EVENING 102",70.,AHENELZINE... AMITRIPTYLINE... BENZEDRINE... DIAZEPAM...,59.,119.,"""CLOWN"" PROTESTER #2 (ON TV)","66   EXT. WAYNE HALL, FRONT ENTRANCE - EVENING                    66","45   INT. MOM'S BEDROOM, APARTMENT - CONTINUOUS                 45","24   INT. MOM'S BEDROOM, DOORWAY - CONTINUOUS                     24","ANGLE ON JOKER LOOKING DOWN AT HIS NOTEBOOK, STARING AT A",LOOKS DOWN AND SMILES AT THE ORANGE CAT LOOKING UP AT HIM,53.,"99    EXT. ELEVATED TRAIN STATION, STEPS - CONTINUOUS              99",FADE IN:,THOMAS WAYNE,"54   INT. METRO TRAIN (MOVING) - COUNTRYSIDE, OUTSIDE GOTHAM - 54",14.,"18   EXT. GOTHAM, LOWER EAST SIDE - EVENING                       18","SEE HIS NAME, ""ARTHUR FLECK"" ON THE ORANGE PILL BOTTLES, AND",113.,78.,"110   INT. DIRECTOR'S BOOTH, STUDIO 4B - CONTINUOUS            110","40   INT. PUBLIC BATHROOM, ROBINSON SQUARE PARK - NIGHT           40","53   EXT. HA-HA'S, BACK ALLEY - AMUSEMENT MILE BOARDWALK - MORNING",27   EXT. PUBLIC SCHOOL - MORNING                                 27,"43   INT. DEPT. OF HEALTH, OFFICE - MORNING                       43",MAGICIAN,IRIS OUT:,62.,"93   INT. KITCHEN, MOM'S APARTMENT - LATE AFTERNOON              93",MURRAY FRANKLIN (ON TV),QUICK CUTS:,CRAAAASSSHHHHHH!!!!,"I, I,--","26   EXT. STREET, LOWER EAST SIDE - MORNING                       26","CLOSE ON NEW ""KILLER CLOWN"" SKETCH ON FRONT PAGE OF THAT",100.,ALFRED,118.,"CLOSE ON THE CAT LOOKING BACK AT JOKER FOR A LONG MOMENT,",25.,BAM!,"55   INT. TAXI CAB (MOVING), COUNTRYSIDE - AFTERNOON              55",DR. SALLY FRIEDMAN,37   INT. SUBWAY (MOVING) - NIGHT                                 37,JOKER (OS),83.,...,"BACK LIVE IN THE STUDIO, JOKER'S TACKLED BY TWO SECURITY","US AS THE DOOR STARTS TO CLOSE, FINALLY REVEALING HIS LOOK--",JOKER,YOUNG DOCTOR (OS),ANNOUNCER (ON TV),EMCEE (OS),28   EXT. ELEVATED SUBWAY PLATFORM - MORNING                      28,"123   EXT. SQUAD CAR (SLIDING), STREET - CONTINUOUS            123",4.,21.,POLICE OFFICER #1 (OS),"STAY ON JOKER'S FACE AS HE HEARS THE POLICE RADIO CRACKLING,",80.,"72   EXT. WAYNE HALL, FRONT ENTRANCE - PLAZA - NIGHT              72",2.,BLAM!,67.,68.,JOKER MAKING HIS WAY THROUGH THE DARK SHADOWS ALONG THE BACK,"58   EXT. STREET, APARTMENT BUILDING - NIGHT                      58","105   INT. HALLWAY, FRANKLIN THEATER - EVENING                   105",CLERK (CONT'D),"11   EXT. WAYNE TOWER, STREET - MIDTOWN - MORNING                 11","74   INT. SOPHIE'S APARTMENT, FRONT HALL - CONTINUOUS             74",MOM (OS),65.,52.,"2   EXT. GOTHAM SQUARE, MIDTOWN - KENNY'S MUSIC SHOP - DAY         2","115   INT. TALK SHOW SET, STAGE - CONTINUOUS                     115","127   INT. ARKHAM STATE HOSPITAL, INTERVIEW ROOM - MORNING        127",95.,17   INT. CITY BUS (MOVING) - DUSK                                17,76.,SHOW BOOKER (OVER PHONE),"109   INT. TALK SHOW SET, STAGE - STUDIO 4B - CONTINUOUS          109",NOISE?,54.,"122   INT. GOTHAM SQUAD CAR (MOVING), GOTHAM STREETS - NIGHT      122",35.,"36   INT. LOBBY, GOTHAM GENERAL - LATER                        36","62   INT. HALLWAY, NURSE'S STATION - CITY HOSPITAL - NIGHT        62",29   INT. SUBWAY (MOVING) - MORNING                               29,"126   EXT. ALLEY, MOVIE THEATER - CONTINUOUS                      126",THAT'S LIFE!,"20   INT. ELEVATOR, APARTMENT BUILDING - CONTINUOUS              20",109.,HOSPITAL DOCTOR,"MAYOR""... ""KILL THE RICH""... ""MR. WAYNE, AM I A CLOWN?""",28.,"10   INT. LIVING ROOM, MOM'S APARTMENT - NIGHT                    10",94.,SPARKS FLY UNTIL FINALLY THE UPSIDE DOWN SQUAD CAR COMES TO A,12.,"1   INT. DEPT. OF HEALTH, OFFICE - MORNING                          1",AND JOKER BANGS HIS HEAD HARD AGAINST THE STEEL MESH CAGE--,88.,Genres,"71   INT. MEN'S ROOM, WAYNE HALL - CONTINUOUS                    71",TURN IT DOWN!,"70   INT. HALLWAY, MEN'S ROOM - WAYNE HALL - SECONDS LATER       70","EVERYBODY DOWN, GOTHAM PD!",AND HE SLAMS RIGHT INTO THE GLASS DOOR.,96.,47.,"91   INT. MOM'S BEDROOM, APARTMENT - LATE AFTERNOON               91","94   INT. LIVING ROOM WINDOW, MOM'S APARTMENT - LATE AFTERNOON 94","15   INT. FRONT OFFICE, HA-HA'S TALENT BOOKING - DAY              15",7.,"114   INT. DIRECTOR'S BOOTH, STUDIO 4B - CONTINUOUS              114","48   INT. SZECHUAN ACE RESTAURANT, TABLE - NIGHT               48",108.,"121   INT. TALK SHOW SET, STAGE - CONTINUOUS                      121","111   INT. TALK SHOW SET, STAGE - CONTINUOUS                   111","JOKER SITS ON THE SUBWAY CONTEMPLATING WHAT JUST WENT DOWN,","3   EXT. CORNER, SIDE STREET - GOTHAM SQUARE - CONTINUOUS            3",91.,"GOOD NIGHT AND ALWAYS REMEMBER,--",107.,103,105.,SWALLOWS A HANDFUL OF PILLS FROM THE OTHER BOTTLES.,86.,"7   INT. ELEVATOR, APARTMENT BUILDING - CONTINUOUS                  7",SUDDENLY EVERYTHING HITS HIM ALL AT ONCE--,61.,"83   INT. MOM'S APARTMENT, LIVING ROOM - MORNING                  83",MEPROBAMATE...,"23   INT. LIVING ROOM, MOM'S APARTMENT - CONTINUOUS               23","9   INT. MOM'S BEDROOM, APARTMENT - NIGHT                         9",24.,"125   EXT. SQUAD CAR (UPSIDE DOWN), STREET - CONTINUOUS           125",6.,"60   INT. CITY HOSPITAL, EMERGENCY TREATMENT ROOM - NIGHT         60","YUPPIE""...",56.,DET. GARRITY,22.,"64   INT. CAFETERIA, CITY HOSPITAL - EARLY MORNING                64","103   EXT. BACKSTAGE DOOR, FRANKLIN THEATER - SIDE STREET - EVENING",CLERK,BURKE,OVER BLACK:,MOM,SHOW BOOKER (ON MACHINE),"52   INT. HA-HA'S TALENT BOOKING, LOCKER ROOM - MORNING           52","""CLOWN"" PROTESTER #1 (ON TV)",NURSE #1 (OS),"96   INT. ELEVATOR, HALLWAY - LATE AFTERNOON                      96",101.,"107   INT. BACKSTAGE, BEHIND CURTAIN - STUDIO 4B - NIGHT          107",20.,110.,AN ORIGIN,"EXTREME CLOSE ON TV, GRAINY VIDEO OF JOKER'S STAND-UP",30.,44.,"79   INT. STAIRWELL, ARKHAM STATE HOSPITAL - CONTINUOUS           79","63   INT. PATIENT BAY, EMERGENCY TREATMENT ROOM - NIGHT           63","128   INT. HALLWAY, ARKHAM STATE HOSPITAL - MORNING              128",93.,"104   INT. STUDIO 4B, STAGE - FRANKLIN THEATER - EVENING         104","84   INT. CITY HOSPITAL, HOSPITAL ROOM (SHARED) - MORNING         84",118   INT. STATION SQUAD ROOM - 7TH PRECINCT - CONTINUOUS        118,55.,THAT NOISE! DID YOU HEAR THAT,42.,79.,"33   EXT. GOTHAM COMEDY CLUB, STREET - CHINATOWN - NIGHT          33","68   INT. BACK OF THEATER, WAYNE HALL - EVENING                   68",111.,63.,3.,DET. BURKE,"89   INT. MOM'S APARTMENT, BATHROOM - NEXT AFTERNOON             89",SOPHIE (OS),"46   INT. COMEDY CLUB, BACKSTAGE HALLWAY - NIGHT                  46",WOMAN ON BUS,"51   EXT. BOARDWALK, AMUSEMENT MILE - MORNING                     51",51.,114.,87   EXT. POTTER'S FIELD CEMETERY - DUSK                          87,"95   INT. HALLWAY, APARTMENT BUILDING - LATE AFTERNOON           95",77.,"30   EXT. STREET, UPPER EAST SIDE - MORNING                       30",BITCH!,CUT TO:,"""GOOD MORNING"" HOST (ON TV)",13.,66.,"21   INT. MOM'S APARTMENT, BATHROOM - NIGHT                      21","108   INT. DIRECTOR'S BOOTH, STUDIO 4B - NIGHT                    108",32.,98.,HOYT,10.,31   INT. GOTHAM FIRST NATIONAL - LATER                           31,RECEPTIONIST,"59   INT. CITY AMBULANCE, BACK (PARKED) - NIGHT                   59",MOM (OS) (CONT'D),HA-HA CLOWN #1 (OS),RANDALL,"47   EXT. COMEDY CLUB, CHINATOWN STREET - NIGHT                   47","69   INT. LOBBY, WAYNE HALL - CONTINUOUS                         69","78   INT. HALLWAY, ARKHAM STATE HOSPITAL - MORNING                78",GENE UFLAND,GARY,"90   INT. FRONT DOOR, MOM'S APARTMENT - AFTERNOON                 90",84.,104.,"75   INT. HALLWAY, APARTMENT BUILDING - NIGHT                     75",60.,GARY (OS),"106   INT. DRESSING ROOM, FRANKLIN THEATER - CONTINUOUS           106",11.,HARD.,CUT BACK TO:,"73   INT. APARTMENT BUILDING, HALLWAY - NIGHT                     73",I'M WATCHING AN OLD WAR MOVIE.,"42   INT. HALLWAY, APARTMENT BUILDING - CONTINUOUS               42","GLIMPSE THE GENERIC DRUG NAMES, TEMAZEPAM... PERPHENAZINE...",A CROWD OF PROTESTERS SCREAMING AND SHOUTING IN FRONT OF,ALFRED (OS),"49   INT. MOM'S APARTMENT, LIVING ROOM - NIGHT                    49",TWO PILLS BEING CRUSHED UP TO POWDER.,23.,"117   INT. TALK SHOW SET, STAGE - STUDIO 4B - CONTINUOUS       117",76   EXT. ARKHAM STATE HOSPITAL - MORNING                         76,BLAMMMMMMM!,I'LL BE BACK. THANK YOU.,"HEADLINE, ""KILLER CLOWN STILL ON THE LOOSE!""",NEXT AFTERNOON,SOCIAL WORKER,RANDALL (CONT'D),5.,"116   INT. SOPHIE'S APARTMENT, LIVING ROOM - CONTINUOUS        116",POLICE OFFICER #2 (OS),29.,27.,DR. STONER,99.,Writers,"61   EXT. CITY HOSPITAL, ER - NIGHT                               61",BRANCH MANAGER,JOKER TEARS OPEN THE PRESCRIPTION BAG... A FLURRY OF PILL,MOM (V0),"81   EXT. SCHOOL PLAYGROUND, STREET - AFTERNOON                  81",JOKER (ON TV),POLICE LIEUTENANT (OS),"44   INT. MOM'S APARTMENT, KITCHEN - MORNING                    44",117.,65,HA-HA CLOWN #2,"80   INT. EMERGENCY INTERVIEW ROOM, ARKHAM STATE HOSPITAL - DAY 80",69.,(MORE),87.,ER RESIDENT,16.,FROM THE COUNTER.,92.,77,MURRAY FRANKLIN (ON MONITORS),"25   INT. KITCHEN, MOM'S APARTMENT - LATE NIGHT                   25",37.,"56   EXT. WAYNE MANOR, FRONT LAWN - MAGIC HOUR                    56",38.,HIS FACE HITS THE SHINY FLOOR AS IF IN SLOW MOTION--,46.,YOUNG WOMAN,115.,82.,HEAR LAUGHTER.,102.,40.,106.,33.,41.,"34   INT. HA-HA'S TALENT BOOKING, LOCKER ROOM - DAY               34",71.,TAKES OUT ONE PILL FROM EACH THE TEMAZEPAM AND MEPROBAMATE,"112   INT. DIRECTOR'S BOOTH, STUDIO 4B - CONTINUOUS            112",103.,YOU KNOW WHAT?! I FORGOT MY ID!,THE FUCK--,"120   INT. SOPHIE'S APARTMENT, LIVING ROOM - CONTINUOUS        120",WALL STREET #1,97.,75.,SPRINKLES THE POWDER ON TOP OF A TV DINNER.,"6   INT. LOBBY, APARTMENT BUILDING - EVENING                        6","92   INT. LIVING ROOM, MOM'S APARTMENT - LATE AFTERNOON           92",48.,"86   INT. MOM'S APARTMENT, LIVING ROOM - NIGHT                    86","65   EXT. CENTER FOR PERFORMING ARTS, WAYNE HALL - UPTOWN - DUSK",53,"CLOSE ON BUTT OF A GUN STICKING OUT OF RANDALL'S WAISTBAND,",18.,RANDALL (OS),WALL STREET #2,MOM (VO),15.,43.,4   INT. CITY BUS (PULLING OUT) - HEADING DOWNTOWN - DUSK            4,ASSOCIATE PRODUCER,116.,BOTTLES TUMBLE OUT ONTO THE COUNTER.,"100   EXT. PLATFORM, ELEVATED TRAIN STATION - CONTINUOUS         100",36.,"FROM BEHIND JOKER STEPPING ONTO THE ELEVATOR, TURNING TO FACE",SIDE OF MURRAY'S HEAD OFF--,JOKER (CONT'D),"82   INT. MOM'S APARTMENT, LIVING ROOM - NIGHT                    82","124   EXT. MOVIE THEATER, STREET - UPTOWN - CONTINUOUS         124",HOYT (OVER PHONE),"19   INT. LOBBY, APARTMENT BUILDING - EVENING                     19","32   INT. GOTHAM COMEDY CLUB, CHINATOWN - NIGHT                32",JUMP CUT:,"""PLEASE STAND BY""","85   INT. BLUE CURTAIN, HOSPITAL ROOM (SHARED) - CONTINUOUS       85",9.,BOTTLES.,39.,CUT TO BLACK.,BAM.,58.,DR. STONER (VO),64.,81.,90.,CUT TO BLACK:,31.,112.,34.
"Suck my dick, clown.",,,,,Whoops.,,,(shouting) You still think we're all fucking clowns?,"Okay, cue the clip. We'll come to it straight out of break.",,"(annoyed) Jesus, Gene, I don't have time for this. Cindy's been breaking my balls all day.",,,,,,,,,"PANTS, pocketing all the cash.",77,,(looks to the director) This guy's got nothing.,,,,,,Just when I'd stopped opening doors Finally knowin' the one that I wanted was yours,What's your mother's name?,"--as you know, Jerry, all three of them worked at Wayne Investments, and they were the best of the best. Solid young men.",,,,,,,(to the girl) Hey. You want some french fries? 32.,,"at the trees and green grass and blue sky and open spaces whizzing by. The sun is getting low, bathing everything in a golden light.",,"Thank you. (realizing) Of course it's you,-- everyone else in this building is just so fucking rude.",,,,"(singing) --if you're happy and you know it and you really want to show it, if you're happy and you know it clap your hands. 29.",,,,,,,MEPROBAMATE...,,,"(interrupts; screaming into camera) [Beep] the rich, [beep] the media, [beep] the blacks, [beep] the whites, [beep] everybody. They all [beeped] us, that's what this is [beeping] about!",,,,"PHOTOGRAPH OF THOMAS WAYNE RIPPED OUT FROM A MAGAZINE, taped to a page. He glances at his distorted reflection in the window, takes his hand and parts his hair to the side, more like Thomas Wayne's hair. Maybe there is a resemblance.",FROM THE COUNTER.,,,,"(glances over; annoyed) Can I help you, pal?",NEXT AFTERNOON,,,"GLIMPSE THE GENERIC DRUG NAMES, TEMAZEPAM... PERPHENAZINE... AHENELZINE... AMITRIPTYLINE... BENZEDRINE... DIAZEPAM... MEPROBAMATE...",,,,,53,,,"So is that part of your new act? If your singing doesn't do the trick, you just gonna shoot yourself?",119.,,,"(looking into camera) Good night! And always remember,-- That's life.",,,,,"DAY'S TABLOID, a more detailed drawing. 57.",,(still shouting) What are you doing? Who are you?,,"before scampering off out into the world, leaving him behind for good.",,,,Oh. Does he have sexual problems?,,Go on. Go. You're free.,,,"GUARDS AND SOME STAGEHANDS, still hear screams of terror from the audience around him.",,,"-- I'm sorry to bother you, but can you settle an argument for us? 69.","It's Live with Murray Franklin! Tonight Murray welcomes, Sandra Winger, comedian Skip Byron and the piano stylings of Yeldon & Chantel! As always, Don Ellis and his Jazz Orchestra. And now, without any further ado-- Murray Franklin!","This next comic describes himself as a lifelong Gotham resident who from a young age was always told that ""his purpose in life was to bring joy and laughter into this cold, dark world."" Ummm. Okay. 43.",,,,,"Look what you caused, you freak, the whole city's on fire because of you.","reports of rioters in ""Joker"" masks setting fires, breaking windows, looting stores.",,,,,,,"WALL OF THE AUDITORIUM, looking for Thomas Wayne in the sold- out black-tie audience--",,,"Now they talking about more layoffs, man, we're understaffed as it is. I don't know what I'm gonna do.",,,"(shattering the moment, calls out) Happy?! Did you check the mail before you came up?",,,,,,,,,"Hi, this is Shirley Woods from Murray Franklin Live. Is this Arthur?",,,,,,,,,,,,,What's so funny?,,,,,"STOP. Smoke rising from the wreck. Ferrante & Teicher's piano only version of ""Send in the Clowns"" still playing...",,,BAM.,,0,,,,,,,,,,,,,,,,,"face still painted, his bag on the seat next to him, along with his wig.",,,THAT'S LIFE!,,,,,,,,,,,,,,,,,,,"Mr. Fleck, sorry to bother you, I'm Detective Garrity, this is my partner Detective Burke.",,,103,"Sorry for the wait. All our records that are 10 years or older are stored in the basement. You're talking over 30 years ago,-- I had to do some serious digging.","(shouting) EVERYBODY DOWN, GOTHAM PD!",,He must not be getting my letters. 12.,"This message is for Arthur Fleck. My name is Shirley Woods, I work on the Murray Franklin show.",,You'll see what's gonna happen at City Hall next Thursday. We're gonna--,Of course it was you. You were the comedian.,,,,,,,"PERFORMANCE. Joker on stage smiling behind the microphone, under the harsh spotlight.",,,,,,,,,,,NOISE?,,,,,,,,(confused) I'm lost. Is something funny?,,Wait!!,,(turns back to Joker; already annoyed) Can you please stop bothering my kid?,,,,,,,,,,There now seems to be a groundswell of anti-rich sentiment in the city. It's almost as if our less fortunate residents have taken the side of the killer.,,,,,,,(without even looking up) How's the comedy career? Are you a famous stand-up yet?,,,Okay. You can leave it with me.,,"And, I never told him or anybody because, well, you can imagine what people would say about Thomas and me, and, and what they would say about you.","Did you really bring a gun to the kid's hospital, Artie? What the fuck would you do that for?",I heard about the beat down you took. Fucking savages.,,,,"--You gotta see this nut for yourself, Murray. I don't think we can put him on. With the rioting out there. 99.","Arthur,-- Hoyt wants to see you in his office.",,,,,,"Hey, Art?",,,,,,,,AHENELZINE... AMITRIPTYLINE... BENZEDRINE... DIAZEPAM... MEPROBAMATE...,"WAYNE HALL, behind steel barricades. Many wearing Joker's ""clown face"" mask... A few wave homemade signs, ""CLOWN FOR MAYOR""... ""KILL THE RICH""... ""MR. WAYNE, AM I A CLOWN?""",(shouting; slight English accent) Bruce! What are you doing? Get away from that man.,,,,,,,,,,"It's certainly tense. People are upset, they're struggling. Looking for work. The garbage strike seems like it's been going on forever. These are tough times. (then) How 'bout you. How's the job? Still enjoying it?",I think all his stupid laughing musta scrambled his brain or something.,,,"Keep it up, asshole. Watch what happens when we get to the station.",,,"We went over this, Penny. You adopted him. We have all the paperwork right here.",,0,,Everything okay here?,BOTTLES TUMBLE OUT ONTO THE COUNTER.,I never heard him crying. Not once. He's always been such a happy little boy.,,"(trying to stop himself from laughing) -- good evening, hello. (deep breath; trying to stop laughing) Good to be here. (keeps cracking up) I, I hated school as a kid. But my mother would always say,-- (bad imitation of his mom, still laughing) ""You should enjoy it. One day you'll have to work for a living."" (laughs) ""No I won't, Ma. I'm gonna be a comedian!""",That asshole just confessed to killing those Wall Street guys on fucking live TV!,,,,"No, I heard he pulled it out and waved it around like a cowboy.",(FLASHBACK),,2.,,"Mr. Fleck, your mother had a stroke. It's very serious. You can't ""check her out."" She's gonna be here for at least a week.",,,,,"So, Arthur, you told me backstage that your--",,,,,,,No thank you.,,,,,,,,,,,BOTTLES.,,,I'LL BE BACK. THANK YOU.,,,"--I'm telling you, she wanted my number. We should have just stayed.",,,,,,,,65,,glimpse Joker's hand reaching for it-- 94.,,You okay?,"You're dreaming, man. She wasn't interested-- at all.","He's not adopted-- he's Thomas Wayne's son. I work for him, I told you, I clean his house. He's always smiling at me.",,,,Back in 30 seconds.,,,,,"US AS THE DOOR STARTS TO CLOSE, FINALLY REVEALING HIS LOOK--",,(beat) No offense.,,,"Oh, this'll be good. Please tell me why you brought a gun into a sick kid's ward?",,,,,,,,,,,,"Penny, your son was found tied to a radiator in your filthy apartment, malnourished, with multiple bruises across his body and severe trauma to his head.",,,,,,,
0,0,0,0,0,0,0,0,0,Roll clip. Put up the show graphic.,0,"Three marriages, you'd think I'da fuckin' learned something. (then) What do I gotta see? I already know he's a nut. That's why we're putting him on, it's a goof.",0,0,0,0,0,0,0,0,0,0,0,(horrified) Yeah. I think he did.,0,0,0,0,0,Making my entrance again with my usual flair Sure of my lines No one is there,0,"And while I didn't know them personally, like all Wayne employees, past and present, they were family.",0,0,0,0,0,0,Hello? I'm talking to you. You want some fries?,0,0,0,How's your mom doing?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,(interrupting) You need to get in here or something?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"So I told my youngest son, Tommy, remember he's the 'not so bright' one,-- (laughter) I told him that the garbage strike is still going on. And he says, and I'm not kidding, Tommy says, ""So where are we gonna get all our garbage from?""",0,0,0,0,0,0,(interrupting) You shouldn't be talking to his son. Why did you give him those flowers?,0,0,0,0,0,"Ahhhh! No, no,-- You can not joke about that.",0,0,0,,0,0,"--is it just me, or is it getting crazier out there?","You were the guy on Murray Franklin last night, right?",0,Please help me welcome Arthur Fleck!,0,0,0,0,"(glancing at Joker in the back seat, shouting) -- Calm the fuck down, you're not going anywhere!",0,0,0,0,36.,0,0,0,0,0,0,0,0,You sure you looked? Sometimes I don't know where your head is.,0,0,0,0,0,0,0,0,"Hi Arthur. Well, as I was saying-- we've gotten a lot of calls about your clip, amazing responses. And, Murray asked if I would reach out to see if you would come on as his guest. Can we set up a day?",0,0,0,0,0,0,0,0,0,0,0,0,Do you want to tell it to me?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"We had a few questions for you, but you weren't home. So we spoke to your mother.",0,0,0,"Like I said, if it's in here, I'm still gonna need a release from her.",0,0,Too busy for me? I worked for that family for 12 years. He always had a smile for me. Least he could do is write back.,"I don't know if you're aware, but Murray played a clip of your stand- up on the show recently and we've gotten an amazing--",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Okay. But we have some questions for you.,0,(re: the headlines) You believe that shit?,0,(interrupts) Just stop.,0,0,0,0,0,0,0,0,,Are you announcing your candidacy?,0,0,0,0,0,0,Right.,0,0,"Oh, in that case, I'll buzz you right in.",0,0,0,It's crazy out there. And it's only getting worse.,0,0,0,She's still mad at you about that thing?,No clue.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Have you been keeping up with your journal?,0,0,0,0,0,0,You also stood by as one of your boyfriends repeatedly abused your adopted son. And battered you.,0,0,0,(to Joker) Great. You just need to fill out a form. They are back there-- against the wall.,0,0,0,"It's funny, when I was a little boy and told people I wanted to be a comedian, everyone laughed at me. (opens his arms like a big shot) Well no one is laughing now.",0,0,0,0,I thought Jingles was a lover not a fighter.,0,0,52.,0,I'm sorry to hear that. But she can't just leave.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"Are you nuts? Did you see how close we were dancing!? She was in love, bro.",0,0,0,0,0,0,0,0,0,0,0,0,She couldn't wait to get away from you.,0,0,0,0,Five... Four... Three...,0,0,0,0,0,0,Apparently I'm Thomas Wayne's son! How could you keep that from me?,0,0,"Bullshit. Jingles would never carry a fucking gun. Besides, Randall told me you tried to buy a .38 off him last week.",0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
